sample,bioproject,group,biosample,acc,fastq_1,fastq_2,fna
SAMN24107285_SRR17301421_cf,prjna788640,SRR17301421,SAMN24107285,SRR17301421,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna788640/SRR17301421/SAMN24107285_SRR17301421_cf/readdownload/SRR17301421_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna788640/SRR17301421/SAMN24107285_SRR17301421_cf/readdownload/SRR17301421_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna788640/SRR17301421/SAMN24107285_SRR17301421_cf/megahit/SAMN24107285_SRR17301421_cf.contigs.fa.gz
SAMN24107300_SRR17301414_cf,prjna788640,SRR17301414,SAMN24107300,SRR17301414,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna788640/SRR17301414/SAMN24107300_SRR17301414_cf/readdownload/SRR17301414_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna788640/SRR17301414/SAMN24107300_SRR17301414_cf/readdownload/SRR17301414_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna788640/SRR17301414/SAMN24107300_SRR17301414_cf/megahit/SAMN24107300_SRR17301414_cf.contigs.fa.gz
SAMN24107290_SRR17301409_cf,prjna788640,SRR17301409,SAMN24107290,SRR17301409,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna788640/SRR17301409/SAMN24107290_SRR17301409_cf/readdownload/SRR17301409_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna788640/SRR17301409/SAMN24107290_SRR17301409_cf/readdownload/SRR17301409_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjna788640/SRR17301409/SAMN24107290_SRR17301409_cf/megahit/SAMN24107290_SRR17301409_cf.contigs.fa.gz
SAMEA110233619_ERR9901955_cf,prjeb54014,ERR9901955,SAMEA110233619,ERR9901955,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901955/SAMEA110233619_ERR9901955_cf/readdownload/ERR9901955_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901955/SAMEA110233619_ERR9901955_cf/readdownload/ERR9901955_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901955/SAMEA110233619_ERR9901955_cf/megahit/SAMEA110233619_ERR9901955_cf.contigs.fa.gz
SAMEA110233641_ERR9902028_cf,prjeb54014,ERR9902028,SAMEA110233641,ERR9902028,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9902028/SAMEA110233641_ERR9902028_cf/readdownload/ERR9902028_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9902028/SAMEA110233641_ERR9902028_cf/readdownload/ERR9902028_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9902028/SAMEA110233641_ERR9902028_cf/megahit/SAMEA110233641_ERR9902028_cf.contigs.fa.gz
SAMEA110233627_ERR9901973_cf,prjeb54014,ERR9901973,SAMEA110233627,ERR9901973,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901973/SAMEA110233627_ERR9901973_cf/readdownload/ERR9901973_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901973/SAMEA110233627_ERR9901973_cf/readdownload/ERR9901973_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901973/SAMEA110233627_ERR9901973_cf/megahit/SAMEA110233627_ERR9901973_cf.contigs.fa.gz
SAMEA110233636_ERR9902019_cf,prjeb54014,ERR9902019,SAMEA110233636,ERR9902019,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9902019/SAMEA110233636_ERR9902019_cf/readdownload/ERR9902019_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9902019/SAMEA110233636_ERR9902019_cf/readdownload/ERR9902019_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9902019/SAMEA110233636_ERR9902019_cf/megahit/SAMEA110233636_ERR9902019_cf.contigs.fa.gz
SAMEA110233650_ERR9902021_cf,prjeb54014,ERR9902021,SAMEA110233650,ERR9902021,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9902021/SAMEA110233650_ERR9902021_cf/readdownload/ERR9902021_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9902021/SAMEA110233650_ERR9902021_cf/readdownload/ERR9902021_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9902021/SAMEA110233650_ERR9902021_cf/megahit/SAMEA110233650_ERR9902021_cf.contigs.fa.gz
SAMEA110233637_ERR9902000_cf,prjeb54014,ERR9902000,SAMEA110233637,ERR9902000,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9902000/SAMEA110233637_ERR9902000_cf/readdownload/ERR9902000_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9902000/SAMEA110233637_ERR9902000_cf/readdownload/ERR9902000_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9902000/SAMEA110233637_ERR9902000_cf/megahit/SAMEA110233637_ERR9902000_cf.contigs.fa.gz
SAMEA110233612_ERR9901987_cf,prjeb54014,ERR9901987,SAMEA110233612,ERR9901987,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901987/SAMEA110233612_ERR9901987_cf/readdownload/ERR9901987_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901987/SAMEA110233612_ERR9901987_cf/readdownload/ERR9901987_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901987/SAMEA110233612_ERR9901987_cf/megahit/SAMEA110233612_ERR9901987_cf.contigs.fa.gz
SAMEA110233600_ERR9901986_cf,prjeb54014,ERR9901986,SAMEA110233600,ERR9901986,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901986/SAMEA110233600_ERR9901986_cf/readdownload/ERR9901986_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901986/SAMEA110233600_ERR9901986_cf/readdownload/ERR9901986_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901986/SAMEA110233600_ERR9901986_cf/megahit/SAMEA110233600_ERR9901986_cf.contigs.fa.gz
SAMEA110233610_ERR9901993_cf,prjeb54014,ERR9901993,SAMEA110233610,ERR9901993,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901993/SAMEA110233610_ERR9901993_cf/readdownload/ERR9901993_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901993/SAMEA110233610_ERR9901993_cf/readdownload/ERR9901993_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901993/SAMEA110233610_ERR9901993_cf/megahit/SAMEA110233610_ERR9901993_cf.contigs.fa.gz
SAMEA110233611_ERR9901975_cf,prjeb54014,ERR9901975,SAMEA110233611,ERR9901975,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901975/SAMEA110233611_ERR9901975_cf/readdownload/ERR9901975_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901975/SAMEA110233611_ERR9901975_cf/readdownload/ERR9901975_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901975/SAMEA110233611_ERR9901975_cf/megahit/SAMEA110233611_ERR9901975_cf.contigs.fa.gz
SAMEA110233635_ERR9902003_cf,prjeb54014,ERR9902003,SAMEA110233635,ERR9902003,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9902003/SAMEA110233635_ERR9902003_cf/readdownload/ERR9902003_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9902003/SAMEA110233635_ERR9902003_cf/readdownload/ERR9902003_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9902003/SAMEA110233635_ERR9902003_cf/megahit/SAMEA110233635_ERR9902003_cf.contigs.fa.gz
SAMEA110233659_ERR9902029_cf,prjeb54014,ERR9902029,SAMEA110233659,ERR9902029,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9902029/SAMEA110233659_ERR9902029_cf/readdownload/ERR9902029_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9902029/SAMEA110233659_ERR9902029_cf/readdownload/ERR9902029_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9902029/SAMEA110233659_ERR9902029_cf/megahit/SAMEA110233659_ERR9902029_cf.contigs.fa.gz
SAMEA110233646_ERR9902031_cf,prjeb54014,ERR9902031,SAMEA110233646,ERR9902031,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9902031/SAMEA110233646_ERR9902031_cf/readdownload/ERR9902031_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9902031/SAMEA110233646_ERR9902031_cf/readdownload/ERR9902031_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9902031/SAMEA110233646_ERR9902031_cf/megahit/SAMEA110233646_ERR9902031_cf.contigs.fa.gz
SAMEA110233616_ERR9901963_cf,prjeb54014,ERR9901963,SAMEA110233616,ERR9901963,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901963/SAMEA110233616_ERR9901963_cf/readdownload/ERR9901963_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901963/SAMEA110233616_ERR9901963_cf/readdownload/ERR9901963_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901963/SAMEA110233616_ERR9901963_cf/megahit/SAMEA110233616_ERR9901963_cf.contigs.fa.gz
SAMEA110233670_ERR9902047_cf,prjeb54014,ERR9902047,SAMEA110233670,ERR9902047,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9902047/SAMEA110233670_ERR9902047_cf/readdownload/ERR9902047_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9902047/SAMEA110233670_ERR9902047_cf/readdownload/ERR9902047_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9902047/SAMEA110233670_ERR9902047_cf/megahit/SAMEA110233670_ERR9902047_cf.contigs.fa.gz
SAMEA110233605_ERR9901992_cf,prjeb54014,ERR9901992,SAMEA110233605,ERR9901992,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901992/SAMEA110233605_ERR9901992_cf/readdownload/ERR9901992_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901992/SAMEA110233605_ERR9901992_cf/readdownload/ERR9901992_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901992/SAMEA110233605_ERR9901992_cf/megahit/SAMEA110233605_ERR9901992_cf.contigs.fa.gz
SAMEA110233591_ERR9901983_cf,prjeb54014,ERR9901983,SAMEA110233591,ERR9901983,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901983/SAMEA110233591_ERR9901983_cf/readdownload/ERR9901983_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901983/SAMEA110233591_ERR9901983_cf/readdownload/ERR9901983_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901983/SAMEA110233591_ERR9901983_cf/megahit/SAMEA110233591_ERR9901983_cf.contigs.fa.gz
SAMEA110233594_ERR9901980_cf,prjeb54014,ERR9901980,SAMEA110233594,ERR9901980,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901980/SAMEA110233594_ERR9901980_cf/readdownload/ERR9901980_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901980/SAMEA110233594_ERR9901980_cf/readdownload/ERR9901980_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901980/SAMEA110233594_ERR9901980_cf/megahit/SAMEA110233594_ERR9901980_cf.contigs.fa.gz
SAMEA110233648_ERR9902056_cf,prjeb54014,ERR9902056,SAMEA110233648,ERR9902056,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9902056/SAMEA110233648_ERR9902056_cf/readdownload/ERR9902056_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9902056/SAMEA110233648_ERR9902056_cf/readdownload/ERR9902056_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9902056/SAMEA110233648_ERR9902056_cf/megahit/SAMEA110233648_ERR9902056_cf.contigs.fa.gz
SAMEA110233639_ERR9902025_cf,prjeb54014,ERR9902025,SAMEA110233639,ERR9902025,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9902025/SAMEA110233639_ERR9902025_cf/readdownload/ERR9902025_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9902025/SAMEA110233639_ERR9902025_cf/readdownload/ERR9902025_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9902025/SAMEA110233639_ERR9902025_cf/megahit/SAMEA110233639_ERR9902025_cf.contigs.fa.gz
SAMEA110233602_ERR9901981_cf,prjeb54014,ERR9901981,SAMEA110233602,ERR9901981,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901981/SAMEA110233602_ERR9901981_cf/readdownload/ERR9901981_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901981/SAMEA110233602_ERR9901981_cf/readdownload/ERR9901981_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901981/SAMEA110233602_ERR9901981_cf/megahit/SAMEA110233602_ERR9901981_cf.contigs.fa.gz
SAMEA110233664_ERR9902034_cf,prjeb54014,ERR9902034,SAMEA110233664,ERR9902034,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9902034/SAMEA110233664_ERR9902034_cf/readdownload/ERR9902034_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9902034/SAMEA110233664_ERR9902034_cf/readdownload/ERR9902034_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9902034/SAMEA110233664_ERR9902034_cf/megahit/SAMEA110233664_ERR9902034_cf.contigs.fa.gz
SAMEA110233668_ERR9902046_cf,prjeb54014,ERR9902046,SAMEA110233668,ERR9902046,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9902046/SAMEA110233668_ERR9902046_cf/readdownload/ERR9902046_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9902046/SAMEA110233668_ERR9902046_cf/readdownload/ERR9902046_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9902046/SAMEA110233668_ERR9902046_cf/megahit/SAMEA110233668_ERR9902046_cf.contigs.fa.gz
SAMEA110233626_ERR9901982_cf,prjeb54014,ERR9901982,SAMEA110233626,ERR9901982,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901982/SAMEA110233626_ERR9901982_cf/readdownload/ERR9901982_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901982/SAMEA110233626_ERR9901982_cf/readdownload/ERR9901982_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901982/SAMEA110233626_ERR9901982_cf/megahit/SAMEA110233626_ERR9901982_cf.contigs.fa.gz
SAMEA110233599_ERR9901958_cf,prjeb54014,ERR9901958,SAMEA110233599,ERR9901958,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901958/SAMEA110233599_ERR9901958_cf/readdownload/ERR9901958_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901958/SAMEA110233599_ERR9901958_cf/readdownload/ERR9901958_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901958/SAMEA110233599_ERR9901958_cf/megahit/SAMEA110233599_ERR9901958_cf.contigs.fa.gz
SAMEA110233595_ERR9901989_cf,prjeb54014,ERR9901989,SAMEA110233595,ERR9901989,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901989/SAMEA110233595_ERR9901989_cf/readdownload/ERR9901989_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901989/SAMEA110233595_ERR9901989_cf/readdownload/ERR9901989_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901989/SAMEA110233595_ERR9901989_cf/megahit/SAMEA110233595_ERR9901989_cf.contigs.fa.gz
SAMEA110233617_ERR9901951_cf,prjeb54014,ERR9901951,SAMEA110233617,ERR9901951,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901951/SAMEA110233617_ERR9901951_cf/readdownload/ERR9901951_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901951/SAMEA110233617_ERR9901951_cf/readdownload/ERR9901951_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901951/SAMEA110233617_ERR9901951_cf/megahit/SAMEA110233617_ERR9901951_cf.contigs.fa.gz
SAMEA110233657_ERR9902038_cf,prjeb54014,ERR9902038,SAMEA110233657,ERR9902038,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9902038/SAMEA110233657_ERR9902038_cf/readdownload/ERR9902038_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9902038/SAMEA110233657_ERR9902038_cf/readdownload/ERR9902038_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9902038/SAMEA110233657_ERR9902038_cf/megahit/SAMEA110233657_ERR9902038_cf.contigs.fa.gz
SAMEA110233604_ERR9901956_cf,prjeb54014,ERR9901956,SAMEA110233604,ERR9901956,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901956/SAMEA110233604_ERR9901956_cf/readdownload/ERR9901956_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901956/SAMEA110233604_ERR9901956_cf/readdownload/ERR9901956_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901956/SAMEA110233604_ERR9901956_cf/megahit/SAMEA110233604_ERR9901956_cf.contigs.fa.gz
SAMEA110233663_ERR9902053_cf,prjeb54014,ERR9902053,SAMEA110233663,ERR9902053,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9902053/SAMEA110233663_ERR9902053_cf/readdownload/ERR9902053_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9902053/SAMEA110233663_ERR9902053_cf/readdownload/ERR9902053_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9902053/SAMEA110233663_ERR9902053_cf/megahit/SAMEA110233663_ERR9902053_cf.contigs.fa.gz
SAMEA110233669_ERR9902050_cf,prjeb54014,ERR9902050,SAMEA110233669,ERR9902050,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9902050/SAMEA110233669_ERR9902050_cf/readdownload/ERR9902050_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9902050/SAMEA110233669_ERR9902050_cf/readdownload/ERR9902050_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9902050/SAMEA110233669_ERR9902050_cf/megahit/SAMEA110233669_ERR9902050_cf.contigs.fa.gz
SAMEA110233597_ERR9901978_cf,prjeb54014,ERR9901978,SAMEA110233597,ERR9901978,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901978/SAMEA110233597_ERR9901978_cf/readdownload/ERR9901978_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901978/SAMEA110233597_ERR9901978_cf/readdownload/ERR9901978_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901978/SAMEA110233597_ERR9901978_cf/megahit/SAMEA110233597_ERR9901978_cf.contigs.fa.gz
SAMEA110233655_ERR9902054_cf,prjeb54014,ERR9902054,SAMEA110233655,ERR9902054,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9902054/SAMEA110233655_ERR9902054_cf/readdownload/ERR9902054_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9902054/SAMEA110233655_ERR9902054_cf/readdownload/ERR9902054_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9902054/SAMEA110233655_ERR9902054_cf/megahit/SAMEA110233655_ERR9902054_cf.contigs.fa.gz
SAMEA110233623_ERR9901977_cf,prjeb54014,ERR9901977,SAMEA110233623,ERR9901977,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901977/SAMEA110233623_ERR9901977_cf/readdownload/ERR9901977_R1.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901977/SAMEA110233623_ERR9901977_cf/readdownload/ERR9901977_R2.deacon.fastq.gz,/mmfs1/gscratch/pedslabs_hoffman/carsonjm/CFPhageome/results/uhvdb/assemble/prjeb54014/ERR9901977/SAMEA110233623_ERR9901977_cf/megahit/SAMEA110233623_ERR9901977_cf.contigs.fa.gz
